chrom	chromStart	chromEnd	beta
chr20	4333781	4335627	0.22
chrX	9838566	9839986	0.08
chr8	106079288	106080664	0.38
chr13	97124956	97126485	0.47
chr12	102239505	102241298	0.46
chr3	105355239	105356998	0.02
chr16	19262590	19264574	0.21
chrX	150207628	150209628	0.22
chr17	56351727	56353664	0.15
chr6	3057554	3057577	0.59
chr2	198968358	198969819	0.27
chr3	156562619	156562693	0.0
chr17	43696347	43696861	0.52
chr16	71884888	71884983	0.5
chr19	35496616	35496935	0.73
chr12	6033750	6034062	0.53
chr19	8586861	8587630	0.3
chr8	106812264	106813751	0.15
chr7	17156382	17157638	0.22
chr22	34373052	34374966	0.1
chrX	574397	574494	0.29
chr13	107348574	107349465	0.3
chr5	128464601	128466528	0.08
chr12	100919834	100921547	0.25
chr3	155011818	155012964	0.1
chr17	13608009	13609790	0.5
chr7	116724145	116724182	0.27
chr3	107460847	107462703	0.48
chr3	184602286	184602739	0.79
chr10	35503128	35503835	0.03
chr5	36452150	36453509	0.04
chr4	144533584	144535399	0.16
chr13	54175352	54176195	0.08
chr14	95656880	95658436	0.46
chr1	3579329	3581125	0.88
chr1	156213936	156213998	0.77
chr15	83294207	83296089	0.27
chr12	77859541	77861139	0.29
chr4	145440494	145440911	0.07
chr8	125623002	125624012	0.36
chr11	110308321	110309892	0.29
chr13	37111610	37112999	0.05
chrX	29478719	29480616	0.38
chr6	152418244	152420123	0.09
chr6	127603211	127604411	0.14
chr9	88648160	88650020	0.49
chr2	151631044	151632963	0.48
chr17	13744219	13746085	0.57
chr7	122944773	122946422	0.19
chr6	71427870	71428218	0.09
chr8	106170328	106171850	0.18
chrX	29893109	29895076	0.28
chr2	198713897	198714460	0.63
chr1	85881322	85882791	0.59
chr21	44277437	44277478	0.92
chr2	117798943	117799276	0.79
chr3	143978492	143980457	0.28
chr14	20964450	20965735	0.14
chr10	32222861	32223801	0.67
chr15	28778310	28780203	0.38
chr8	71935746	71937436	0.24
chr18	44566919	44568766	0.2
chr4	37582766	37584657	0.58
chr20	20805803	20806751	0.12
chrX	836666	837168	0.08
chr19	54947050	54947242	0.0
chr2	199115443	199117125	0.29
chrX	152017153	152019061	0.08
chr8	106785425	106787225	0.24
chr5	111986923	111988849	0.23
chr3	152070411	152071368	0.41
chr5	132829742	132829914	0.03
chr10	90815236	90817044	0.21
chr12	124684475	124684992	0.05
chr8	120601270	120603042	0.07
chr12	42003631	42005463	0.45
chr4	186411084	186413046	0.41
chr22	17064969	17066658	0.3
chrX	45866467	45868331	0.2
chr8	118652146	118653685	0.24
chr6	138644736	138646497	0.0
chr15	95119900	95121889	0.0
chr2	33542744	33542879	0.08
chr3	99137139	99138349	0.24
chr16	83301349	83302248	0.25
chrX	28721348	28723077	0.27
chr6	129601398	129603161	0.24
chr2	33203903	33205613	0.02
chr7	22664050	22664226	0.14
chr10	90548841	90550803	0.15
chr5	62775745	62777200	0.23
chr12	2184460	2184493	0.52
chr3	29586500	29588345	0.69
chr2	106095330	106097320	0.89
chr6	169228698	169229841	0.7
chr20	4949148	4951092	0.7
chr11	59053197	59054695	0.36
chr21	8231183	8231202	0.31
chr2	165573824	165575074	0.01
chr3	56996307	56998114	0.94
chrX	155379166	155380613	0.79
chr4	128965870	128967799	0.89
chr22	30899739	30901726	0.75
chr8	41486736	41487955	0.91
chr6	3707963	3709894	0.37
chr18	36702756	36704740	0.65
chr1	33388903	33390606	0.68
chr7	116526623	116526702	0.17
chr17	5273087	5274759	0.93
chr18	35590199	35592171	0.8
chr6	132135908	132137907	0.24
chrX	2206288	2207757	0.56
chr3	158823413	158823634	0.21
chr5	7927506	7927588	0.47
chr7	47862738	47864731	0.72
chr6	52830167	52830770	0.08
chr9	40583833	40584092	0.24
chr2	173775052	173776986	0.47
chr12	47610905	47611700	0.4
chr11	26952017	26952808	0.07
chr5	118856038	118857931	0.53
chr2	179494104	179495435	0.16
chrX	103492483	103494455	0.33
chr8	118778533	118780332	0.12
chr4	26556679	26558384	0.41
chr6	1449633	1451479	0.08
chr2	147737769	147739179	0.17
chr7	12873670	12874689	0.39
chr4	49293941	49293976	0.53
chr2	61781355	61783041	0.64
chrX	106065412	106067312	0.19
chr5	135556990	135557240	0.5
chr13	29384215	29384732	0.0
chr7	55685798	55686731	0.33
chr2	47185584	47185933	0.32
chr3	47565742	47566339	0.62
chr19	13504799	13505269	0.16
chr11	67731640	67732558	0.02
chr17	73401169	73401982	0.85
chr1	38919669	38921296	0.64
chrX	155016658	155018374	0.81
chr1	153405530	153407044	0.27
chr17	44957232	44957642	0.04
chr8	106658130	106658532	0.15
chr17	80898619	80898706	0.91
chrX	3405036	3406714	0.06
chrX	3074554	3076498	0.06
chr9	22417724	22419601	0.35
chr17	70027834	70029779	0.18
chr7	103882453	103884432	0.94
chr4	182724075	182724733	0.29
chr8	43213188	43214936	0.42
chr2	155056433	155056750	0.36
chr1	172496874	172497460	0.05
chr12	117979755	117980479	0.31
chr6	1531471	1533301	0.26
chr6	10430616	10430674	0.0
chr9	43362190	43363567	0.22
chr3	8500530	8501291	0.11
chr6	105651111	105653068	0.37
chr7	12861275	12863186	0.11
chr3	128404063	128405218	0.04
chr5	10196431	10197075	0.0
chr8	118441417	118443413	0.19
chr4	108314800	108316783	0.59
chr14	85056852	85058713	0.14
chr17	68673978	68674552	0.38
chr6	130386253	130388135	0.31
chr17	80961795	80962006	0.44
chr16	81903302	81904574	0.31
chr13	99987261	99987562	0.0
chr4	149728407	149730315	0.26
chrX	16981942	16983896	0.21
chr13	111335964	111336936	0.61
chr17	50621477	50621616	0.71
chr2	240910666	240911649	0.64
chr7	149345472	149347420	0.11
chr17	13751663	13753396	0.42
chr2	114437813	114439594	0.19
chr1	118734801	118735810	0.06
chr16	85921900	85923704	0.05
chr12	99558068	99560022	0.48
chr3	127430860	127431350	0.15
chr7	7250064	7251589	0.55
chr9	85538776	85540473	0.74
chr9	552542	554125	0.03
chr1	56544780	56546521	0.69
chr1	91935490	91935621	0.3
chr14	67744479	67746266	0.61
chr3	190592216	190593674	0.15
chr13	47627712	47629536	0.09
chr9	107942471	107944356	0.29
chr7	13068675	13070164	0.0
chr14	76297113	76298905	0.17
chr1	55311728	55313239	0.42
chr2	132277847	132278243	0.42
chr1	149419905	149421854	0.46
chr19	49801940	49802689	0.0
chr3	46142006	46143965	0.49
chr19	1113205	1113289	0.35
chr8	120323614	120325556	0.1
chr18	21129225	21129588	0.65
chr2	16949136	16949559	0.54
chr2	102687985	102688082	0.68
chr11	16770497	16772497	0.46
chr7	19654199	19656009	0.56
chr9	109528227	109529663	0.02
chr19	6858006	6858130	0.04
chr8	23236932	23237670	0.01
chr6	45676637	45678066	0.07
chrX	16832667	16833964	0.44
chr1	174606440	174606880	0.0
chr16	83739245	83739547	0.09
chr2	53393822	53395155	0.4
chr1	159063107	159064627	0.31
chr7	17159848	17160067	0.5
chr6	144233727	144235097	0.1
chr3	191868499	191869984	0.0
chr20	61926545	61926910	0.21
chr4	188183014	188184831	0.45
chr7	1287138	1287225	0.14
chr5	92363311	92364836	0.83
chr5	42455895	42457121	0.0
chr4	8394165	8394215	0.33
chr3	53375479	53375522	0.54
chr5	53508395	53510186	0.18
chr12	52202425	52203821	0.02
chr7	17310583	17310783	0.12
chr6	28478826	28479292	0.49
chr12	48972243	48972370	0.36
chr12	92474108	92475131	0.58
chrX	49723492	49725370	0.47
chr3	178072998	178074666	0.9
chr10	36078145	36080020	0.33
chr7	70899164	70899778	0.05
chr19	18160849	18160930	0.58
chr2	118819693	118820954	0.02
chr6	7107037	7107392	0.39
chr9	125470792	125471317	0.49
chr5	34540006	34541812	0.13
chr6	17988821	17988968	0.36
chr7	103815980	103817816	0.93
chr1	243465668	243466074	0.03
chr2	236651758	236653174	0.07
chr13	22858883	22858949	0.07
chr2	156940589	156942377	0.33
chr1	215248180	215250114	0.13
chr9	108319475	108321413	0.19
chr7	12868341	12870206	0.08
chr12	101070495	101071962	0.31
chr12	46339656	46340835	0.47
chrX	70482688	70484276	0.59
chrX	15278186	15279502	0.47
chr18	48494481	48496313	0.44
chr16	86855527	86856015	0.4
chr6	52828315	52828388	0.54
chr1	222448354	222449446	0.5
chr14	90144927	90146902	0.75
chr7	47823046	47824981	0.74
chr9	114415617	114417525	0.69
chr11	121031100	121032822	0.69
chr16	53185583	53187448	0.48
chr4	38182005	38183896	0.76
chr5	146122557	146124360	0.78
chr18	37018126	37020049	0.6
chr1	235628577	235630460	0.67
chr2	54147085	54149049	0.81
chr6	38584579	38586497	0.62
chrX	46790218	46791515	0.75
chr1	24435955	24437841	0.73
chr2	42604728	42605010	0.38
chr12	56456364	56456466	0.68
chr10	65766593	65768582	0.68
chr2	199455540	199455984	0.03
chr7	122921531	122923226	0.11
chr1	108666341	108667870	0.76
chr7	116820214	116820568	0.69
chrX	105823762	105825739	0.09
chr6	144108643	144110517	0.27
chr13	30066017	30067655	0.45
chr19	11304770	11306336	0.82
chr19	5812356	5814003	0.8
chr1	121147311	121147562	0.62
chr6	11669761	11670729	0.7
chr3	146992570	146994153	0.07
chr7	28350827	28351397	0.46
chr3	54120396	54120780	0.81
chr13	49866537	49868341	0.45
chr1	153490121	153490205	0.92
chr1	214899856	214901327	0.15
chr2	117765969	117767954	0.58
chr6	166221737	166222279	0.58
chr6	139379435	139381413	0.48
chr7	132065745	132067271	0.53
chr12	10216319	10216366	0.62
chr6	141148323	141150102	0.52
chr22	34876246	34877996	0.11
chr6	140946387	140947970	0.04
chr6	151782478	151783900	0.17
chr1	50335485	50336937	0.61
chr11	57011361	57013168	0.6
chr2	198772221	198774140	0.11
chrX	79447454	79449425	0.75
chr1	205266740	205268677	0.69
chr4	186427357	186429204	0.72
chr12	54048563	54050470	0.82
chr20	5023115	5025041	0.74
chr1	197009548	197010446	0.75
chr4	40178655	40179393	0.73
chr2	47805825	47807691	0.76
chr9	124911996	124913793	0.66
chr1	204587442	204589237	0.72
chr4	143320720	143322655	0.78
chr9	135883248	135885124	0.71
chr3	150399222	150401146	0.59
chr19	45666327	45667542	0.91
chr6	43933524	43935423	0.73
chr16	50314607	50315587	0.8
chr19	1629204	1629513	0.72
chr19	5810479	5812165	0.82
chr13	33055561	33057341	0.76
chr1	181113736	181115483	0.77
chr5	172933372	172935262	0.62
chr5	90286555	90288405	0.64
chr10	27893915	27895906	0.27
chr19	15544154	15544859	0.15
chr13	111971683	111972586	0.04
chrX	34879816	34881538	0.05
chr8	140668325	140668359	0.14
chr11	4332292	4334227	0.04
chr5	84168567	84170374	0.74
chr2	114741524	114743441	0.09
chr5	42156408	42157971	0.02
chrX	85356362	85358301	0.11
chr18	49814522	49814727	0.04
chrX	149470775	149471350	0.03
chr13	27380011	27380266	0.14
chr1	156875393	156875699	0.74
chr19	1396281	1396316	0.02
chr3	155010730	155011688	0.06
chr8	25074797	25076081	0.85
chr4	122980482	122982289	1.0
chr2	201438742	201440133	0.57
chr10	7989171	7991119	0.64
chr17	49523263	49524858	0.86
chr2	206794100	206795587	0.66
chr17	17594938	17596689	0.66
chr3	98511130	98512983	0.86
chr5	77359819	77361766	0.81
chr7	148663042	148664047	0.78
chr9	33312588	33314449	0.78
chr1	59443903	59444869	0.76
chr4	165311885	165313708	0.86
chr3	67531867	67533707	0.92
chr5	108772771	108774649	0.95
chr15	82411089	82413008	0.79
chr14	61059634	61061519	0.7
chr13	35037469	35039415	0.9
chr11	119442128	119443768	0.62
chr2	216157876	216159867	0.89
chr15	67428014	67429965	0.82
chr1	211421412	211421846	0.77
chr9	104922016	104923965	0.78
chr1	93617359	93617844	0.84
chr22	19440778	19441592	0.8
chr1	89725233	89727020	0.88
chr16	65126765	65127583	0.82
chr8	121544336	121546333	0.84
chr2	207370791	207372655	0.97
chr5	147613143	147615021	0.83
chr17	29757618	29759191	0.84
chr3	72675748	72677604	0.67
chr14	104769800	104770288	0.72
chr4	13437080	13438874	0.95
chr6	37987816	37989763	0.85
chr16	14835364	14835853	0.82
chr2	152761152	152763097	0.82
chr19	36670353	36671097	0.81
chr3	75419918	75421857	0.8
chr6	22088096	22090011	0.87
chr3	156337887	156339679	0.7
chr20	41223582	41225549	0.75
chr21	17580402	17582360	0.81
chr9	132881524	132881765	0.74
chr2	170069615	170071138	0.9
chr3	138819973	138821551	0.77
chr2	87071279	87072794	0.71
chr2	216231533	216233531	0.86
chr12	75124870	75126626	0.09
chrX	70466501	70466878	0.36
chr8	117151964	117153859	0.07
chr4	24742653	24744574	0.24
chr3	188356153	188358025	0.3
chr4	122641476	122642780	0.0
chr6	141014694	141016042	0.47
chr3	152313312	152313591	0.24
chr4	73405970	73406174	0.33
chr7	17468130	17469406	0.03
chr9	109596359	109598268	0.05
chr7	21672316	21674245	0.1
chr19	51371474	51372342	0.84
chr4	108435568	108437409	0.54
chr4	149744945	149746868	0.12
chr15	83261706	83263222	0.19
chr18	63823382	63823778	0.57
chr6	148248446	148250319	0.19
chr6	106031418	106032368	0.29
chr1	170894521	170896151	0.12
chr12	30783691	30785510	0.01
chr5	39830708	39832443	0.0
chrX	80867009	80868997	0.22
chr2	73284841	73285021	0.0
chr3	152530184	152531620	0.0
chr1	186526128	186527189	0.0
chr22	34447991	34449983	0.09
chr3	87129534	87129623	0.59
chr6	131453709	131455586	0.19
chr17	69187202	69188993	0.0
chr4	153953073	153954938	0.09
chr5	84883400	84884895	0.84
chr13	57025552	57027096	0.03
chr8	111440161	111442010	0.0
chr1	209625700	209627269	0.64
chr6	22756706	22758580	0.7
chr7	144078650	144079255	0.65
chrX	10480826	10482616	0.65
chr17	59651761	59652589	0.92
chr5	6620733	6621267	0.94
chr3	52298572	52299078	0.07
chr1	86435786	86437656	0.08
chr10	24205881	24207175	0.2
chr19	44678864	44680502	0.49
chr12	46610831	46612705	0.4
chr11	67613807	67613933	0.55
chr4	83096983	83097588	0.5
chr2	108406953	108408895	0.48
chr7	155165237	155166154	0.62
chr20	31501402	31501990	0.62
chrX	105304896	105306867	0.05
chr7	144651683	144651950	0.56
chr18	45057597	45059508	0.59
chr21	18267755	18269382	0.06
chr9	678494	679484	0.28
chr19	55384064	55384231	0.1
chr2	70233990	70234153	0.0
chr6	127643127	127644396	0.05
chr7	144803921	144805581	0.05
chr8	70315832	70316631	0.87
chr17	45221359	45221397	0.79
chr6	27588209	27590196	0.63
chr2	33143394	33143735	0.58
chr19	11628394	11629493	0.51
chr12	105504274	105506261	0.29
chr6	166114777	166115355	0.68
chr9	22777952	22779952	0.14
chr4	22890914	22891556	0.44
chrX	3354578	3356517	0.5
chr4	9490376	9490404	0.87
chr4	109850579	109851719	0.5
chr12	47484848	47486848	0.01
chr19	30450807	30451134	0.88
chr19	49444698	49445051	0.64
chr3	105400624	105402475	0.97
chr16	28599049	28599080	0.85
chr9	131562758	131564503	0.61
chr21	34654271	34655579	0.03
chr5	40272991	40274738	0.02
chr4	80987910	80989355	0.0
chr11	40464798	40465916	0.0
chr5	40634166	40636156	0.0
chr10	18321594	18323528	0.19
chr12	18085982	18086109	0.0
chr5	126416324	126418242	0.21
chr6	123521542	123523533	0.03
chr4	85890115	85891409	0.5
chr4	144551091	144553085	0.34
chr2	225762757	225764564	0.43
chrX	41388279	41389456	0.67
chr9	130824384	130824881	0.88
chr6	105477408	105479300	0.1
chr9	108534318	108536128	0.06
chr5	13837128	13838109	0.52
chr1	205385349	205385450	0.94
chr20	7785315	7785917	0.7
chr22	46539198	46540905	0.75
chr8	42275336	42275405	0.78
chr21	10120880	10120911	0.9
chrX	68931051	68932977	0.59
chr19	6302794	6303792	0.26
chr16	31269352	31271322	0.05
chr16	27279328	27281310	0.56
chr18	56266459	56268308	0.89
chr17	81496662	81496874	0.62
chr6	100307273	100309196	0.04
chr21	34946554	34948394	0.14
chr6	142148219	142149773	0.95
chr8	144036145	144036544	0.8
chr11	27731630	27733122	0.42
chr2	237704183	237705565	0.88
chr8	6349522	6349786	0.75
chr1	245338540	245338582	0.4
chr11	20018866	20020689	0.71
chr20	53837899	53839884	0.77
chr2	215797446	215799097	0.58
chr14	92360603	92362470	0.07
chr2	24615535	24617335	0.55
chr4	186202087	186203245	0.7
chr5	145814458	145816374	0.65
chr3	161173288	161174971	0.55
chr14	70972793	70973639	0.77
chr15	94760370	94762159	0.04
chr8	49035953	49037951	0.12
chr12	101035377	101037355	0.36
chr5	43835731	43837598	0.05
chr13	54549092	54550953	0.1
chr14	28023999	28025863	0.88
chr6	140584447	140585386	0.29
chr8	77320685	77322527	0.82
chr13	104593038	104594921	0.78
chrX	110228360	110230222	0.04
chr5	178077943	178078961	0.56
chr17	34222844	34224333	0.13
chr3	70216471	70216855	0.6
chr6	151742794	151744595	0.13
chr8	118262557	118263979	0.3
chr12	47591524	47592939	0.21
chrX	155753427	155755257	0.06
chr3	154362085	154363183	0.43
chr6	131922547	131924532	0.08
chr9	72287666	72289084	0.36
chr8	119670764	119672003	0.64
chrX	44790171	44791955	0.73
chr12	92655095	92655799	0.62
chr1	46378118	46379570	0.69
chr1	149899963	149900038	0.08
chr21	34916822	34918648	0.39
chr2	199482990	199483579	0.57
chrX	28792704	28794330	0.19
chr3	188291624	188293542	0.3
chr20	26351606	26353118	0.12
chr5	36553426	36555264	0.1
chr11	56981362	56982979	0.6
chr6	2455934	2457770	0.1
chr9	63817540	63817653	0.15
chr5	159969120	159970962	0.12
chr4	1559832	1560658	0.51
chr5	181098099	181098153	0.84
chr2	117728305	117730211	0.63
chr2	19367543	19369530	0.11
chr6	63443339	63444898	0.16
chr2	228212552	228214000	0.24
chr11	102169087	102170691	0.23
chr2	57005434	57006393	0.32
chr4	23061251	23062815	0.11
chr22	49628836	49629125	0.27
chr17	17443060	17443078	0.2
chr3	184185487	184185600	0.01
chr11	113370404	113371040	0.05
chr14	22422253	22423985	0.77
chr21	35778027	35779963	0.09
chrX	28705429	28707221	0.25
chr22	34955578	34957571	0.42
chr22	31248768	31250695	0.72
chr6	16460735	16462735	0.7
chr14	74130307	74131683	0.74
chr4	106308942	106310683	0.7
chr20	21209624	21211471	0.69
chr10	95153068	95153285	0.67
chr14	54276786	54278071	0.53
chr7	134462984	134464325	0.57
chr10	13409064	13409496	0.56
chr6	58360231	58362076	0.08
chr6	7255520	7256510	0.6
chr19	50774777	50775366	0.08
chr6	169333512	169335509	0.19
chr14	65461781	65463557	0.78
chr4	159203746	159205468	0.7
chr16	69252337	69254324	0.78
chr20	4885470	4887445	0.79
chr4	145562273	145564222	0.79
chr14	36474959	36476713	0.17
chr3	57551243	57553091	0.76
chr4	155950835	155952664	0.75
chr17	17788171	17789849	0.84
chr12	12840977	12842804	0.74
chr8	79632015	79632601	0.19
chr13	107320429	107322406	0.72
chr17	60291669	60293581	0.8
chr4	83351679	83353069	0.18
chr11	8940350	8941934	0.71
chr4	76520788	76522743	0.77
chr7	13799429	13801340	0.79
chr10	29319172	29320493	0.85
chr17	58981625	58983523	0.82
chr10	17744883	17746716	0.67
chr17	76320487	76322206	0.75
chr3	185735255	185736476	0.13
chr21	41603068	41603304	0.45
chr1	200381309	200383252	0.76
chr7	10940945	10941048	0.16
chr10	44386504	44387087	0.01
chr8	38833532	38834299	0.83
chr19	18786362	18786645	0.72
chr9	77455722	77456654	0.91
chr8	99381367	99383206	0.87
chr3	178064415	178066030	0.88
chrX	132205093	132206931	0.8
chr11	77387315	77389253	0.82
chr17	78705707	78706463	0.69
chr6	167046562	167048474	0.75
chr13	75171447	75173249	0.61
chr5	56152586	56154555	0.82
chr7	87161710	87162537	0.67
chr7	103486017	103487613	0.66
chr7	1095806	1096785	0.04
chr12	80521794	80523661	0.16
chr4	23488588	23489346	0.1
chr16	83634652	83636641	0.19
chr1	181054576	181056342	0.7
chr1	52834292	52835953	0.68
chr11	130463871	130464924	0.69
chr6	169226385	169228339	0.57
chr12	18459953	18460499	0.66
chr16	19889266	19890934	0.41
chr16	35098132	35100082	0.24
chr6	151863550	151864531	0.08
chr12	59156821	59158693	0.3
chr13	30421079	30421199	0.59
chr10	114081882	114083781	0.7
chr15	62985308	62985571	0.33
chr5	91050950	91052726	0.94
chr4	187391858	187393849	0.39
chr3	127673945	127674099	0.11
chr5	92544394	92546214	0.93
chr9	134788913	134790828	0.72
chr2	33195019	33195628	0.02
chr6	88733611	88735561	0.78
chr11	18436516	18437958	0.81
chr5	32539905	32541852	0.77
chr1	30864218	30866085	0.83
chr10	60951373	60953368	0.8
chr12	57665065	57665088	0.48
chr3	33519356	33521079	0.65
chr2	163750401	163752214	0.67
chrX	10417632	10419397	0.68
chr21	17831710	17833708	0.65
chr6	15414544	15415022	0.73
chr2	236194814	236194988	0.73
chr13	36275585	36276968	0.55
chr1	7794259	7795999	0.68
chr4	167878808	167879584	0.71
chr4	121921036	121922012	0.61
chr16	89643256	89643451	0.69
chr21	13196343	13196372	0.29
chr4	176491428	176493094	0.19
chr3	190265751	190267702	0.12
chr8	124866008	124867029	0.15
chr1	170128318	170128429	0.35
chr2	228549060	228550929	0.14
chr5	40495834	40497396	0.12
chr3	191916806	191918409	0.04
chr17	56356469	56357935	0.11
chr20	29708196	29708970	0.12
chr1	227949342	227949380	0.03
chr8	120729287	120730597	0.17
chr9	136148374	136148489	0.78
chr6	54594819	54596582	0.17
chr2	123748913	123750730	0.82
chr19	34781024	34781143	0.53
chr8	114346591	114348582	0.19
chr2	230428376	230430312	0.35
chr6	138549339	138550972	0.22
chr10	120428763	120429157	0.0
chr3	167600216	167602084	0.03
chr2	228482511	228484259	0.3
chr12	58596429	58598401	0.4
chr9	109828457	109830402	0.11
chr20	34969338	34969505	0.06
chr20	21096897	21098422	0.55
chr6	139215032	139216994	0.45
chr7	143494180	143495805	0.41
chr3	169714442	169716283	0.03
chr4	49842467	49844460	0.5
chr2	198961051	198962803	0.12
chr12	74767629	74769558	0.05
chr6	45927944	45929733	0.26
chr13	37370408	37372305	0.23
